"id","left","top","right","bottom","row_index","col_index","Wind_19"
68,100.209206916,6.184010625,100.298676916,6.094396625,6,1,16.6183213226176
69,100.209206916,6.094396625,100.298676916,6.004782625,7,1,16.9145084534966
70,100.209206916,6.004782625,100.298676916,5.915168625,8,1,17.1479025047903
71,100.209206916,5.915168625,100.298676916,5.825554625,9,1,17.3397238758994
72,100.209206916,5.825554625,100.298676916,5.735940625,10,1,17.5007638073784
73,100.209206916,5.735940625,100.298676916,5.646326625,11,1,17.6359775002776
74,100.209206916,5.646326625,100.298676916,5.556712625,12,1,17.7443633385525
75,100.209206916,5.556712625,100.298676916,5.467098625,13,1,17.8157315451181
76,100.209206916,5.467098625,100.298676916,5.377484625,14,1,17.8276828844735
77,100.209206916,5.377484625,100.298676916,5.287870625,15,1,17.5856642723336
78,100.209206916,5.287870625,100.298676916,5.198256625,16,1,17.0891064213475
79,100.209206916,5.198256625,100.298676916,5.108642625,17,1,16.5485128944643
80,100.209206916,5.108642625,100.298676916,5.019028625,18,1,15.9995202597734
81,100.209206916,5.019028625,100.298676916,4.929414625,19,1,15.4538359698568
82,100.209206916,4.929414625,100.298676916,4.839800625,20,1,14.9197108124298
83,100.209206916,4.839800625,100.298676916,4.750186625,21,1,14.4043837543035
84,100.209206916,4.750186625,100.298676916,4.660572625,22,1,13.9130809703315
85,100.209206916,4.660572625,100.298676916,4.570958625,23,1,13.4508296749861
86,100.209206916,4.570958625,100.298676916,4.481344625,24,1,13.0346978227507
87,100.209206916,4.481344625,100.298676916,4.391730625,25,1,12.6876150656309
88,100.209206916,4.391730625,100.298676916,4.302116625,26,1,12.436241028516
89,100.209206916,4.302116625,100.298676916,4.212502625,27,1,12.2874375228142
90,100.209206916,4.212502625,100.298676916,4.122888625,28,1,12.2357670819089
91,100.209206916,4.122888625,100.298676916,4.033274625,29,1,12.2724380319022
92,100.209206916,4.033274625,100.298676916,3.943660625,30,1,12.3813370069539
93,100.209206916,3.943660625,100.298676916,3.854046625,31,1,12.549332299627
94,100.209206916,3.854046625,100.298676916,3.764432625,32,1,12.759343333668
95,100.209206916,3.764432625,100.298676916,3.674818625,33,1,12.9969347257768
96,100.209206916,3.674818625,100.298676916,3.585204625,34,1,13.2532459404726
97,100.209206916,3.585204625,100.298676916,3.495590625,35,1,13.5238314408331
98,100.209206916,3.495590625,100.298676916,3.405976625,36,1,13.8035104309708
99,100.209206916,3.405976625,100.298676916,3.316362625,37,1,14.0836266742816
100,100.209206916,3.316362625,100.298676916,3.226748625,38,1,14.3390807939495
101,100.209206916,3.226748625,100.298676916,3.137134625,39,1,14.5612597401171
102,100.209206916,3.137134625,100.298676916,3.047520625,40,1,14.7487367226292
103,100.209206916,3.047520625,100.298676916,2.957906625,41,1,14.9013642927692
104,100.209206916,2.957906625,100.298676916,2.868292625,42,1,15.0222540686617
105,100.209206916,2.868292625,100.298676916,2.778678625,43,1,15.1247254545717
106,100.209206916,2.778678625,100.298676916,2.689064625,44,1,15.2078373426281
107,100.209206916,2.689064625,100.298676916,2.599450625,45,1,15.2617283352444
108,100.209206916,2.599450625,100.298676916,2.509836625,46,1,15.2874237510699
109,100.209206916,2.509836625,100.298676916,2.420222625,47,1,15.2868623084838
110,100.209206916,2.420222625,100.298676916,2.330608625,48,1,15.2622921062954
111,100.209206916,2.330608625,100.298676916,2.240994625,49,1,15.2160196962398
112,100.209206916,2.240994625,100.298676916,2.151380625,50,1,15.1727868361543
113,100.209206916,2.151380625,100.298676916,2.061766625,51,1,15.1462752050813
114,100.209206916,2.061766625,100.298676916,1.972152625,52,1,15.1334060336025
115,100.209206916,1.972152625,100.298676916,1.882538625,53,1,15.1366212963337
116,100.209206916,1.882538625,100.298676916,1.792924625,54,1,15.1584920472662
117,100.209206916,1.792924625,100.298676916,1.703310625,55,1,15.1944526642306
118,100.209206916,1.703310625,100.298676916,1.613696625,56,1,15.2347597711312
119,100.209206916,1.613696625,100.298676916,1.524082625,57,1,15.2719958166674
120,100.209206916,1.524082625,100.298676916,1.434468625,58,1,15.3009895340746
121,100.209206916,1.434468625,100.298676916,1.344854625,59,1,15.3174282019606
122,100.209206916,1.344854625,100.298676916,1.255240625,60,1,15.3203810152718
123,100.298676916,6.721694625,100.388146916,6.632080625,0,2,15.0484686020201
124,100.298676916,6.632080625,100.388146916,6.542466625,1,2,15.1658201264266
125,100.298676916,6.542466625,100.388146916,6.452852625,2,2,15.325844453642
126,100.298676916,6.452852625,100.388146916,6.363238625,3,2,15.5936773803391
127,100.298676916,6.363238625,100.388146916,6.273624625,4,2,15.9637798548222
128,100.298676916,6.273624625,100.388146916,6.184010625,5,2,16.374063907721
129,100.298676916,6.184010625,100.388146916,6.094396625,6,2,16.7557788443507
130,100.298676916,6.094396625,100.388146916,6.004782625,7,2,17.0147627406085
131,100.298676916,6.004782625,100.388146916,5.915168625,8,2,17.215196389376
132,100.298676916,5.915168625,100.388146916,5.825554625,9,2,17.3844915619313
133,100.298676916,5.825554625,100.388146916,5.735940625,10,2,17.5294540166967
134,100.298676916,5.735940625,100.388146916,5.646326625,11,2,17.656216782498
135,100.298676916,5.646326625,100.388146916,5.556712625,12,2,17.7663492497563
136,100.298676916,5.556712625,100.388146916,5.467098625,13,2,17.8416745227666
137,100.298676916,5.467098625,100.388146916,5.377484625,14,2,17.8279206682093
138,100.298676916,5.377484625,100.388146916,5.287870625,15,2,17.5637594979977
139,100.298676916,5.287870625,100.388146916,5.198256625,16,2,17.0647368992051
140,100.298676916,5.198256625,100.388146916,5.108642625,17,2,16.5082335146411
141,100.298676916,5.108642625,100.388146916,5.019028625,18,2,15.9398417169118
142,100.298676916,5.019028625,100.388146916,4.929414625,19,2,15.3745609858143
143,100.298676916,4.929414625,100.388146916,4.839800625,20,2,14.8237174347561
144,100.298676916,4.839800625,100.388146916,4.750186625,21,2,14.2940305993341
145,100.298676916,4.750186625,100.388146916,4.660572625,22,2,13.7882663563628
146,100.298676916,4.660572625,100.388146916,4.570958625,23,2,13.3164360349298
147,100.298676916,4.570958625,100.388146916,4.481344625,24,2,12.8997771786206
148,100.298676916,4.481344625,100.388146916,4.391730625,25,2,12.5571064121413
149,100.298676916,4.391730625,100.388146916,4.302116625,26,2,12.3092727084735
150,100.298676916,4.302116625,100.388146916,4.212502625,27,2,12.163694303467
151,100.298676916,4.212502625,100.388146916,4.122888625,28,2,12.1326955807109
152,100.298676916,4.122888625,100.388146916,4.033274625,29,2,12.2107603060866
153,100.298676916,4.033274625,100.388146916,3.943660625,30,2,12.3750946736405
154,100.298676916,3.943660625,100.388146916,3.854046625,31,2,12.5989660731015
155,100.298676916,3.854046625,100.388146916,3.764432625,32,2,12.8605423831054
156,100.298676916,3.764432625,100.388146916,3.674818625,33,2,13.1427175316581
157,100.298676916,3.674818625,100.388146916,3.585204625,34,2,13.4344530344662
158,100.298676916,3.585204625,100.388146916,3.495590625,35,2,13.7315479961032
159,100.298676916,3.495590625,100.388146916,3.405976625,36,2,14.029542534125
160,100.298676916,3.405976625,100.388146916,3.316362625,37,2,14.3217657351253
161,100.298676916,3.316362625,100.388146916,3.226748625,38,2,14.5828754749117
162,100.298676916,3.226748625,100.388146916,3.137134625,39,2,14.8062045141524
163,100.298676916,3.137134625,100.388146916,3.047520625,40,2,14.9911055384715
164,100.298676916,3.047520625,100.388146916,2.957906625,41,2,15.1363254879003
165,100.298676916,2.957906625,100.388146916,2.868292625,42,2,15.2437327967473
166,100.298676916,2.868292625,100.388146916,2.778678625,43,2,15.3266766880379
167,100.298676916,2.778678625,100.388146916,2.689064625,44,2,15.3903378179525
168,100.298676916,2.689064625,100.388146916,2.599450625,45,2,15.42598792085
169,100.298676916,2.599450625,100.388146916,2.509836625,46,2,15.4302617755586
170,100.298676916,2.509836625,100.388146916,2.420222625,47,2,15.4063029923699
171,100.298676916,2.420222625,100.388146916,2.330608625,48,2,15.3574855059122
172,100.298676916,2.330608625,100.388146916,2.240994625,49,2,15.2868724095555
173,100.298676916,2.240994625,100.388146916,2.151380625,50,2,15.2118346532961
174,100.298676916,2.151380625,100.388146916,2.061766625,51,2,15.1631957700888
175,100.298676916,2.061766625,100.388146916,1.972152625,52,2,15.1328043358586
176,100.298676916,1.972152625,100.388146916,1.882538625,53,2,15.1189334713789
177,100.298676916,1.882538625,100.388146916,1.792924625,54,2,15.1233046520391
178,100.298676916,1.792924625,100.388146916,1.703310625,55,2,15.1473787168102
179,100.298676916,1.703310625,100.388146916,1.613696625,56,2,15.1869875600345
180,100.298676916,1.613696625,100.388146916,1.524082625,57,2,15.2312702630976
181,100.298676916,1.524082625,100.388146916,1.434468625,58,2,15.2723445136927
182,100.298676916,1.434468625,100.388146916,1.344854625,59,2,15.3027630917676
183,100.298676916,1.344854625,100.388146916,1.255240625,60,2,15.3185795476142
184,100.388146916,6.721694625,100.477616916,6.632080625,0,3,15.1292351535343
185,100.388146916,6.632080625,100.477616916,6.542466625,1,3,15.275722008505
186,100.388146916,6.542466625,100.477616916,6.452852625,2,3,15.468463355031
187,100.388146916,6.452852625,100.477616916,6.363238625,3,3,15.7329778822945
188,100.388146916,6.363238625,100.477616916,6.273624625,4,3,16.0773498058075
189,100.388146916,6.273624625,100.477616916,6.184010625,5,3,16.4759283207672
190,100.388146916,6.184010625,100.477616916,6.094396625,6,3,16.8636199263704
191,100.388146916,6.094396625,100.477616916,6.004782625,7,3,17.0749818189462
192,100.388146916,6.004782625,100.477616916,5.915168625,8,3,17.2492183167385
193,100.388146916,5.915168625,100.477616916,5.825554625,9,3,17.3962499980816
194,100.388146916,5.825554625,100.477616916,5.735940625,10,3,17.5169426927775
195,100.388146916,5.735940625,100.477616916,5.646326625,11,3,17.619256418946
196,100.388146916,5.646326625,100.477616916,5.556712625,12,3,17.7187904758426
197,100.388146916,5.556712625,100.477616916,5.467098625,13,3,17.783058700662
198,100.388146916,5.467098625,100.477616916,5.377484625,14,3,17.7410893160311
199,100.388146916,5.377484625,100.477616916,5.287870625,15,3,17.4466572649029
200,100.388146916,5.287870625,100.477616916,5.198256625,16,3,16.9742238740813
201,100.388146916,5.198256625,100.477616916,5.108642625,17,3,16.4283335965328
202,100.388146916,5.108642625,100.477616916,5.019028625,18,3,15.8564543914772
203,100.388146916,5.019028625,100.477616916,4.929414625,19,3,15.2844234436495
204,100.388146916,4.929414625,100.477616916,4.839800625,20,3,14.7291634570118
205,100.388146916,4.839800625,100.477616916,4.750186625,21,3,14.1982965661609
206,100.388146916,4.750186625,100.477616916,4.660572625,22,3,13.6948509828248
207,100.388146916,4.660572625,100.477616916,4.570958625,23,3,13.2350649450544
208,100.388146916,4.570958625,100.477616916,4.481344625,24,3,12.8281357254509
209,100.388146916,4.481344625,100.477616916,4.391730625,25,3,12.4837161502533
210,100.388146916,4.391730625,100.477616916,4.302116625,26,3,12.2162300525357
211,100.388146916,4.302116625,100.477616916,4.212502625,27,3,12.0641620422658
212,100.388146916,4.212502625,100.477616916,4.122888625,28,3,12.0609822190721
213,100.388146916,4.122888625,100.477616916,4.033274625,29,3,12.199648855589
214,100.388146916,4.033274625,100.477616916,3.943660625,30,3,12.43532085156
215,100.388146916,3.943660625,100.477616916,3.854046625,31,3,12.7288852844761
216,100.388146916,3.854046625,100.477616916,3.764432625,32,3,13.0501870365998
217,100.388146916,3.764432625,100.477616916,3.674818625,33,3,13.3803269030586
218,100.388146916,3.674818625,100.477616916,3.585204625,34,3,13.7080345660781
219,100.388146916,3.585204625,100.477616916,3.495590625,35,3,14.0304527925532
220,100.388146916,3.495590625,100.477616916,3.405976625,36,3,14.3448684505087
221,100.388146916,3.405976625,100.477616916,3.316362625,37,3,14.6460091424597
222,100.388146916,3.316362625,100.477616916,3.226748625,38,3,14.9086148505722
223,100.388146916,3.226748625,100.477616916,3.137134625,39,3,15.1270937822418
224,100.388146916,3.137134625,100.477616916,3.047520625,40,3,15.3017328275102
225,100.388146916,3.047520625,100.477616916,2.957906625,41,3,15.4326866497526
226,100.388146916,2.957906625,100.477616916,2.868292625,42,3,15.5197576035864
227,100.388146916,2.868292625,100.477616916,2.778678625,43,3,15.572895438245
228,100.388146916,2.778678625,100.477616916,2.689064625,44,3,15.6031190731096
229,100.388146916,2.689064625,100.477616916,2.599450625,45,3,15.6086507494049
230,100.388146916,2.599450625,100.477616916,2.509836625,46,3,15.5825417885553
231,100.388146916,2.509836625,100.477616916,2.420222625,47,3,15.5286840391679
232,100.388146916,2.420222625,100.477616916,2.330608625,48,3,15.4509022822216
233,100.388146916,2.330608625,100.477616916,2.240994625,49,3,15.3526057832479
234,100.388146916,2.240994625,100.477616916,2.151380625,50,3,15.2463024783969
235,100.388146916,2.151380625,100.477616916,2.061766625,51,3,15.1674593826053
236,100.388146916,2.061766625,100.477616916,1.972152625,52,3,15.119348700535
237,100.388146916,1.972152625,100.477616916,1.882538625,53,3,15.0910648218899
238,100.388146916,1.882538625,100.477616916,1.792924625,54,3,15.0828622920032
239,100.388146916,1.792924625,100.477616916,1.703310625,55,3,15.0961199220596
240,100.388146916,1.703310625,100.477616916,1.613696625,56,3,15.1319115679558
241,100.388146916,1.613696625,100.477616916,1.524082625,57,3,15.1826270801584
242,100.388146916,1.524082625,100.477616916,1.434468625,58,3,15.2339524890697
243,100.388146916,1.434468625,100.477616916,1.344854625,59,3,15.2772381942959
244,100.388146916,1.344854625,100.477616916,1.255240625,60,3,15.3068364530578
245,100.477616916,6.721694625,100.567086916,6.632080625,0,4,15.2187993114055
246,100.477616916,6.632080625,100.567086916,6.542466625,1,4,15.3824830730662
247,100.477616916,6.542466625,100.567086916,6.452852625,2,4,15.5850501072411
248,100.477616916,6.452852625,100.567086916,6.363238625,3,4,15.8417361306664
249,100.477616916,6.363238625,100.567086916,6.273624625,4,4,16.1574854600422
250,100.477616916,6.273624625,100.567086916,6.184010625,5,4,16.508563832045
251,100.477616916,6.184010625,100.567086916,6.094396625,6,4,16.8347189372624
252,100.477616916,6.094396625,100.567086916,6.004782625,7,4,17.0711890940158
253,100.477616916,6.004782625,100.567086916,5.915168625,8,4,17.2458580125123
254,100.477616916,5.915168625,100.567086916,5.825554625,9,4,17.3800332697098
255,100.477616916,5.825554625,100.567086916,5.735940625,10,4,17.4773626651298
256,100.477616916,5.735940625,100.567086916,5.646326625,11,4,17.5357139359773
257,100.477616916,5.646326625,100.567086916,5.556712625,12,4,17.6283823832424
258,100.477616916,5.556712625,100.567086916,5.467098625,13,4,17.6823374275068
259,100.477616916,5.467098625,100.567086916,5.377484625,14,4,17.6189499171306
260,100.477616916,5.377484625,100.567086916,5.287870625,15,4,17.3220663878396
261,100.477616916,5.287870625,100.567086916,5.198256625,16,4,16.8581194037489
262,100.477616916,5.198256625,100.567086916,5.108642625,17,4,16.3255036898826
263,100.477616916,5.108642625,100.567086916,5.019028625,18,4,15.7604522909994
264,100.477616916,5.019028625,100.567086916,4.929414625,19,4,15.1915408929984
265,100.477616916,4.929414625,100.567086916,4.839800625,20,4,14.6432750812573
266,100.477616916,4.839800625,100.567086916,4.750186625,21,4,14.1285227532499
267,100.477616916,4.750186625,100.567086916,4.660572625,22,4,13.659738193915
268,100.477616916,4.660572625,100.567086916,4.570958625,23,4,13.2335912017863
269,100.477616916,4.570958625,100.567086916,4.481344625,24,4,12.8406744008796
270,100.477616916,4.481344625,100.567086916,4.391730625,25,4,12.4662076464609
271,100.477616916,4.391730625,100.567086916,4.302116625,26,4,12.1467748127618
272,100.477616916,4.302116625,100.567086916,4.212502625,27,4,11.9602352027065
273,100.477616916,4.212502625,100.567086916,4.122888625,28,4,11.9899902346725
274,100.477616916,4.122888625,100.567086916,4.033274625,29,4,12.2137802689342
275,100.477616916,4.033274625,100.567086916,3.943660625,30,4,12.5432532422496
276,100.477616916,3.943660625,100.567086916,3.854046625,31,4,12.9149518371636
277,100.477616916,3.854046625,100.567086916,3.764432625,32,4,13.2973990839261
278,100.477616916,3.764432625,100.567086916,3.674818625,33,4,13.6757182356698
279,100.477616916,3.674818625,100.567086916,3.585204625,34,4,14.0421547466945
280,100.477616916,3.585204625,100.567086916,3.495590625,35,4,14.3951183005987
281,100.477616916,3.495590625,100.567086916,3.405976625,36,4,14.7315612952602
282,100.477616916,3.405976625,100.567086916,3.316362625,37,4,15.0450961229052
283,100.477616916,3.316362625,100.567086916,3.226748625,38,4,15.3084287736138
284,100.477616916,3.226748625,100.567086916,3.137134625,39,4,15.517708694775
285,100.477616916,3.137134625,100.567086916,3.047520625,40,4,15.6736144161071
286,100.477616916,3.047520625,100.567086916,2.957906625,41,4,15.7739361020831
287,100.477616916,2.957906625,100.567086916,2.868292625,42,4,15.823681780814
288,100.477616916,2.868292625,100.567086916,2.778678625,43,4,15.8359534779995
289,100.477616916,2.778678625,100.567086916,2.689064625,44,4,15.8252295359326
290,100.477616916,2.689064625,100.567086916,2.599450625,45,4,15.7938532886902
291,100.477616916,2.599450625,100.567086916,2.509836625,46,4,15.7334272490902
292,100.477616916,2.509836625,100.567086916,2.420222625,47,4,15.6462008088991
293,100.477616916,2.420222625,100.567086916,2.330608625,48,4,15.5364528306258
294,100.477616916,2.330608625,100.567086916,2.240994625,49,4,15.4079217183508
295,100.477616916,2.240994625,100.567086916,2.151380625,50,4,15.2703265801431
296,100.477616916,2.151380625,100.567086916,2.061766625,51,4,15.1604354509025
297,100.477616916,2.061766625,100.567086916,1.972152625,52,4,15.0870251664672
298,100.477616916,1.972152625,100.567086916,1.882538625,53,4,15.0445178412955
299,100.477616916,1.882538625,100.567086916,1.792924625,54,4,15.0241331992979
300,100.477616916,1.792924625,100.567086916,1.703310625,55,4,15.0271536271191
301,100.477616916,1.703310625,100.567086916,1.613696625,56,4,15.0545590939321
302,100.477616916,1.613696625,100.567086916,1.524082625,57,4,15.1067479313822
303,100.477616916,1.524082625,100.567086916,1.434468625,58,4,15.1729792483061
304,100.477616916,1.434468625,100.567086916,1.344854625,59,4,15.2373389477405
305,100.477616916,1.344854625,100.567086916,1.255240625,60,4,15.2854941002761
306,100.567086916,6.721694625,100.656556916,6.632080625,0,5,15.3059362852064
307,100.567086916,6.632080625,100.656556916,6.542466625,1,5,15.4761782947135
308,100.567086916,6.542466625,100.656556916,6.452852625,2,5,15.6771381091888
309,100.567086916,6.452852625,100.656556916,6.363238625,3,5,15.9220526509218
310,100.567086916,6.363238625,100.656556916,6.273624625,4,5,16.2096520684338
311,100.567086916,6.273624625,100.656556916,6.184010625,5,5,16.5210669101452
312,100.567086916,6.184010625,100.656556916,6.094396625,6,5,16.814053530544
313,100.567086916,6.094396625,100.656556916,6.004782625,7,5,17.0456496132782
314,100.567086916,6.004782625,100.656556916,5.915168625,8,5,17.2203182712582
315,100.567086916,5.915168625,100.656556916,5.825554625,9,5,17.3481661538221
316,100.567086916,5.825554625,100.656556916,5.735940625,10,5,17.4352402737951
317,100.567086916,5.735940625,100.656556916,5.646326625,11,5,17.4911750866653
318,100.567086916,5.646326625,100.656556916,5.556712625,12,5,17.5409028218043
319,100.567086916,5.556712625,100.656556916,5.467098625,13,5,17.5572525978558
320,100.567086916,5.467098625,100.656556916,5.377484625,14,5,17.494483396924
321,100.567086916,5.377484625,100.656556916,5.287870625,15,5,17.1845911683205
322,100.567086916,5.287870625,100.656556916,5.198256625,16,5,16.7327021455455
323,100.567086916,5.198256625,100.656556916,5.108642625,17,5,16.220069823225
324,100.567086916,5.108642625,100.656556916,5.019028625,18,5,15.6690286162752
325,100.567086916,5.019028625,100.656556916,4.929414625,19,5,15.1075220006464
326,100.567086916,4.929414625,100.656556916,4.839800625,20,5,14.5746429854563
327,100.567086916,4.839800625,100.656556916,4.750186625,21,5,14.107257655155
328,100.567086916,4.750186625,100.656556916,4.660572625,22,5,13.6959445337579
329,100.567086916,4.660572625,100.656556916,4.570958625,23,5,13.3127448983364
330,100.567086916,4.570958625,100.656556916,4.481344625,24,5,12.9228749932231
331,100.567086916,4.481344625,100.656556916,4.391730625,25,5,12.5110205784448
332,100.567086916,4.391730625,100.656556916,4.302116625,26,5,12.1136190257174
333,100.567086916,4.302116625,100.656556916,4.212502625,27,5,11.83767843553
334,100.567086916,4.212502625,100.656556916,4.122888625,28,5,11.9172143563749
335,100.567086916,4.122888625,100.656556916,4.033274625,29,5,12.2748276261238
336,100.567086916,4.033274625,100.656556916,3.943660625,30,5,12.7020176510076
337,100.567086916,3.943660625,100.656556916,3.854046625,31,5,13.1392329842158
338,100.567086916,3.854046625,100.656556916,3.764432625,32,5,13.5693351019736
339,100.567086916,3.764432625,100.656556916,3.674818625,33,5,13.9847340668188
340,100.567086916,3.674818625,100.656556916,3.585204625,34,5,14.3815176839837
341,100.567086916,3.585204625,100.656556916,3.495590625,35,5,14.7601343979587
342,100.567086916,3.495590625,100.656556916,3.405976625,36,5,15.1192477543571
343,100.567086916,3.405976625,100.656556916,3.316362625,37,5,15.4490789016845
344,100.567086916,3.316362625,100.656556916,3.226748625,38,5,15.720611614129
345,100.567086916,3.226748625,100.656556916,3.137134625,39,5,15.9221655084681
346,100.567086916,3.137134625,100.656556916,3.047520625,40,5,16.0528479320263
347,100.567086916,3.047520625,100.656556916,2.957906625,41,5,16.1196251098043
348,100.567086916,2.957906625,100.656556916,2.868292625,42,5,16.1337113993618
349,100.567086916,2.868292625,100.656556916,2.778678625,43,5,16.1068501380444
350,100.567086916,2.778678625,100.656556916,2.689064625,44,5,16.0543855119231
351,100.567086916,2.689064625,100.656556916,2.599450625,45,5,15.979954182715
352,100.567086916,2.599450625,100.656556916,2.509836625,46,5,15.8805854665495
353,100.567086916,2.509836625,100.656556916,2.420222625,47,5,15.7555196959503
354,100.567086916,2.420222625,100.656556916,2.330608625,48,5,15.6100872882208
355,100.567086916,2.330608625,100.656556916,2.240994625,49,5,15.4486594521094
356,100.567086916,2.240994625,100.656556916,2.151380625,50,5,15.2796342524096
357,100.567086916,2.151380625,100.656556916,2.061766625,51,5,15.1397845969912
358,100.567086916,2.061766625,100.656556916,1.972152625,52,5,15.0389497869595
359,100.567086916,1.972152625,100.656556916,1.882538625,53,5,14.9787184500365
360,100.567086916,1.882538625,100.656556916,1.792924625,54,5,14.9466745249039
361,100.567086916,1.792924625,100.656556916,1.703310625,55,5,14.9401434355857
362,100.567086916,1.703310625,100.656556916,1.613696625,56,5,14.9599705622596
363,100.567086916,1.613696625,100.656556916,1.524082625,57,5,15.0066987800457
364,100.567086916,1.524082625,100.656556916,1.434468625,58,5,15.0790677835975
365,100.567086916,1.434468625,100.656556916,1.344854625,59,5,15.1623331516628
366,100.567086916,1.344854625,100.656556916,1.255240625,60,5,15.2372480020378
367,100.656556916,6.721694625,100.746026916,6.632080625,0,6,15.3864322296154
