"id","left","top","right","bottom","row_index","col_index","Vegetation_18"
90,100.209206916,4.212502625,100.298676916,4.122888625,28,1,131907.042213256
91,100.209206916,4.122888625,100.298676916,4.033274625,29,1,135309.277486405
92,100.209206916,4.033274625,100.298676916,3.943660625,30,1,136554.557970183
93,100.209206916,3.943660625,100.298676916,3.854046625,31,1,135908.98387505
94,100.209206916,3.854046625,100.298676916,3.764432625,32,1,135706.850015543
95,100.209206916,3.764432625,100.298676916,3.674818625,33,1,136768.529787478
96,100.209206916,3.674818625,100.298676916,3.585204625,34,1,138456.353077541
97,100.209206916,3.585204625,100.298676916,3.495590625,35,1,141241.748774985
98,100.209206916,3.495590625,100.298676916,3.405976625,36,1,145292.036482457
99,100.209206916,3.405976625,100.298676916,3.316362625,37,1,149594.380572715
100,100.209206916,3.316362625,100.298676916,3.226748625,38,1,153753.873300032
101,100.209206916,3.226748625,100.298676916,3.137134625,39,1,157562.572464447
102,100.209206916,3.137134625,100.298676916,3.047520625,40,1,161052.749249897
103,100.209206916,3.047520625,100.298676916,2.957906625,41,1,164022.38348977
104,100.209206916,2.957906625,100.298676916,2.868292625,42,1,166181.155836861
105,100.209206916,2.868292625,100.298676916,2.778678625,43,1,167325.30535484
106,100.209206916,2.778678625,100.298676916,2.689064625,44,1,167363.936621219
107,100.209206916,2.689064625,100.298676916,2.599450625,45,1,167215.494879002
108,100.209206916,2.599450625,100.298676916,2.509836625,46,1,167195.105838883
109,100.209206916,2.509836625,100.298676916,2.420222625,47,1,167195.105838883
110,100.209206916,2.420222625,100.298676916,2.330608625,48,1,167195.105838883
111,100.209206916,2.330608625,100.298676916,2.240994625,49,1,167195.105838883
112,100.209206916,2.240994625,100.298676916,2.151380625,50,1,167195.105838883
113,100.209206916,2.151380625,100.298676916,2.061766625,51,1,167195.105838883
114,100.209206916,2.061766625,100.298676916,1.972152625,52,1,167195.105838883
115,100.209206916,1.972152625,100.298676916,1.882538625,53,1,167195.105838883
116,100.209206916,1.882538625,100.298676916,1.792924625,54,1,167195.105838883
117,100.209206916,1.792924625,100.298676916,1.703310625,55,1,167195.105838883
118,100.209206916,1.703310625,100.298676916,1.613696625,56,1,167195.105838883
119,100.209206916,1.613696625,100.298676916,1.524082625,57,1,167195.105838883
120,100.209206916,1.524082625,100.298676916,1.434468625,58,1,167195.105838883
121,100.209206916,1.434468625,100.298676916,1.344854625,59,1,167195.105838883
122,100.209206916,1.344854625,100.298676916,1.255240625,60,1,167195.105838883
123,100.298676916,6.721694625,100.388146916,6.632080625,0,2,78535.7357205352
124,100.298676916,6.632080625,100.388146916,6.542466625,1,2,59948.2393846156
125,100.298676916,6.542466625,100.388146916,6.452852625,2,2,38832.8668679503
126,100.298676916,6.452852625,100.388146916,6.363238625,3,2,20665.3794030908
127,100.298676916,6.363238625,100.388146916,6.273624625,4,2,9702.76253876789
128,100.298676916,6.273624625,100.388146916,6.184010625,5,2,2961.96876400519
129,100.298676916,6.184010625,100.388146916,6.094396625,6,2,306.659200392089
130,100.298676916,6.094396625,100.388146916,6.004782625,7,2,1133.94961937192
131,100.298676916,6.004782625,100.388146916,5.915168625,8,2,2567.67750498579
132,100.298676916,5.915168625,100.388146916,5.825554625,9,2,4186.96751582838
133,100.298676916,5.825554625,100.388146916,5.735940625,10,2,11553.9433274512
134,100.298676916,5.735940625,100.388146916,5.646326625,11,2,24273.6229964317
135,100.298676916,5.646326625,100.388146916,5.556712625,12,2,28329.1278956641
136,100.298676916,5.556712625,100.388146916,5.467098625,13,2,15217.8069374372
137,100.298676916,5.467098625,100.388146916,5.377484625,14,2,6577.91218229395
138,100.298676916,5.377484625,100.388146916,5.287870625,15,2,5675.25596470652
139,100.298676916,5.287870625,100.388146916,5.198256625,16,2,9585.27778510381
140,100.298676916,5.198256625,100.388146916,5.108642625,17,2,16166.3368041281
141,100.298676916,5.108642625,100.388146916,5.019028625,18,2,24083.8079765274
142,100.298676916,5.019028625,100.388146916,4.929414625,19,2,34368.7124481767
143,100.298676916,4.929414625,100.388146916,4.839800625,20,2,43982.8915237733
144,100.298676916,4.839800625,100.388146916,4.750186625,21,2,53156.8364764295
145,100.298676916,4.750186625,100.388146916,4.660572625,22,2,62224.4337257629
146,100.298676916,4.660572625,100.388146916,4.570958625,23,2,71440.8672188553
147,100.298676916,4.570958625,100.388146916,4.481344625,24,2,79969.3509724709
148,100.298676916,4.481344625,100.388146916,4.391730625,25,2,92173.5871501804
149,100.298676916,4.391730625,100.388146916,4.302116625,26,2,105843.87421139
150,100.298676916,4.302116625,100.388146916,4.212502625,27,2,117618.440700267
151,100.298676916,4.212502625,100.388146916,4.122888625,28,2,125535.779169227
152,100.298676916,4.122888625,100.388146916,4.033274625,29,2,130789.818036605
153,100.298676916,4.033274625,100.388146916,3.943660625,30,2,133752.5850406
154,100.298676916,3.943660625,100.388146916,3.854046625,31,2,134550.73358645
155,100.298676916,3.854046625,100.388146916,3.764432625,32,2,134297.823515078
156,100.298676916,3.764432625,100.388146916,3.674818625,33,2,133917.837288077
157,100.298676916,3.674818625,100.388146916,3.585204625,34,2,134692.336128519
158,100.298676916,3.585204625,100.388146916,3.495590625,35,2,136389.037452699
159,100.298676916,3.495590625,100.388146916,3.405976625,36,2,139312.393603224
160,100.298676916,3.405976625,100.388146916,3.316362625,37,2,143636.625093205
161,100.298676916,3.316362625,100.388146916,3.226748625,38,2,148895.636116749
162,100.298676916,3.226748625,100.388146916,3.137134625,39,2,153762.204155881
163,100.298676916,3.137134625,100.388146916,3.047520625,40,2,158230.307412202
164,100.298676916,3.047520625,100.388146916,2.957906625,41,2,162162.760178939
165,100.298676916,2.957906625,100.388146916,2.868292625,42,2,165288.8689358
166,100.298676916,2.868292625,100.388146916,2.778678625,43,2,167279.861943873
167,100.298676916,2.778678625,100.388146916,2.689064625,44,2,167969.49111705
168,100.298676916,2.689064625,100.388146916,2.599450625,45,2,167600.239885373
169,100.298676916,2.599450625,100.388146916,2.509836625,46,2,167292.005569355
170,100.298676916,2.509836625,100.388146916,2.420222625,47,2,167203.291992028
171,100.298676916,2.420222625,100.388146916,2.330608625,48,2,167196.130134574
172,100.298676916,2.330608625,100.388146916,2.240994625,49,2,167195.105838883
173,100.298676916,2.240994625,100.388146916,2.151380625,50,2,167195.105838883
174,100.298676916,2.151380625,100.388146916,2.061766625,51,2,167195.105838883
175,100.298676916,2.061766625,100.388146916,1.972152625,52,2,167195.105838883
176,100.298676916,1.972152625,100.388146916,1.882538625,53,2,167195.105838883
177,100.298676916,1.882538625,100.388146916,1.792924625,54,2,167195.105838883
178,100.298676916,1.792924625,100.388146916,1.703310625,55,2,167195.105838883
179,100.298676916,1.703310625,100.388146916,1.613696625,56,2,167195.105838883
180,100.298676916,1.613696625,100.388146916,1.524082625,57,2,167195.105838883
181,100.298676916,1.524082625,100.388146916,1.434468625,58,2,167195.105838883
182,100.298676916,1.434468625,100.388146916,1.344854625,59,2,167195.105838883
183,100.298676916,1.344854625,100.388146916,1.255240625,60,2,167195.105838883
184,100.388146916,6.721694625,100.477616916,6.632080625,0,3,85341.8866937916
185,100.388146916,6.632080625,100.477616916,6.542466625,1,3,66776.1585462621
186,100.388146916,6.542466625,100.477616916,6.452852625,2,3,45566.8323515891
187,100.388146916,6.452852625,100.477616916,6.363238625,3,3,27520.449017767
188,100.388146916,6.363238625,100.477616916,6.273624625,4,3,15096.4564853321
189,100.388146916,6.273624625,100.477616916,6.184010625,5,3,5429.93993061574
190,100.388146916,6.184010625,100.477616916,6.094396625,6,3,2354.75084450794
191,100.388146916,6.094396625,100.477616916,6.004782625,7,3,5507.8195686569
192,100.388146916,6.004782625,100.477616916,5.915168625,8,3,8471.24576503902
193,100.388146916,5.915168625,100.477616916,5.825554625,9,3,10036.4906052947
194,100.388146916,5.825554625,100.477616916,5.735940625,10,3,17886.5300120636
195,100.388146916,5.735940625,100.477616916,5.646326625,11,3,34041.8424397031
196,100.388146916,5.646326625,100.477616916,5.556712625,12,3,40591.1430967617
197,100.388146916,5.556712625,100.477616916,5.467098625,13,3,11432.5751499796
198,100.388146916,5.467098625,100.477616916,5.377484625,14,3,4161.59297423955
199,100.388146916,5.377484625,100.477616916,5.287870625,15,3,4221.98028614668
200,100.388146916,5.287870625,100.477616916,5.198256625,16,3,6833.34486054398
201,100.388146916,5.198256625,100.477616916,5.108642625,17,3,11968.1700279188
202,100.388146916,5.108642625,100.477616916,5.019028625,18,3,22830.756017745
203,100.388146916,5.019028625,100.477616916,4.929414625,19,3,35039.4658409095
204,100.388146916,4.929414625,100.477616916,4.839800625,20,3,44574.3462198106
205,100.388146916,4.839800625,100.477616916,4.750186625,21,3,52106.2149365199
206,100.388146916,4.750186625,100.477616916,4.660572625,22,3,59169.0345422383
207,100.388146916,4.660572625,100.477616916,4.570958625,23,3,66210.3335851969
208,100.388146916,4.570958625,100.477616916,4.481344625,24,3,72859.5230841357
209,100.388146916,4.481344625,100.477616916,4.391730625,25,3,80981.5313133685
210,100.388146916,4.391730625,100.477616916,4.302116625,26,3,95003.2241521588
211,100.388146916,4.302116625,100.477616916,4.212502625,27,3,108568.70486906
212,100.388146916,4.212502625,100.477616916,4.122888625,28,3,118268.653060453
213,100.388146916,4.122888625,100.477616916,4.033274625,29,3,125235.228939527
214,100.388146916,4.033274625,100.477616916,3.943660625,30,3,129749.085245446
215,100.388146916,3.943660625,100.477616916,3.854046625,31,3,132021.274090172
216,100.388146916,3.854046625,100.477616916,3.764432625,32,3,133175.569668124
217,100.388146916,3.764432625,100.477616916,3.674818625,33,3,133710.406009895
218,100.388146916,3.674818625,100.477616916,3.585204625,34,3,133395.822469818
219,100.388146916,3.585204625,100.477616916,3.495590625,35,3,133856.9231683
220,100.388146916,3.495590625,100.477616916,3.405976625,36,3,135421.751131075
221,100.388146916,3.405976625,100.477616916,3.316362625,37,3,138417.302256215
222,100.388146916,3.316362625,100.477616916,3.226748625,38,3,143068.304470074
223,100.388146916,3.226748625,100.477616916,3.137134625,39,3,149072.5343427
224,100.388146916,3.137134625,100.477616916,3.047520625,40,3,154568.565054798
225,100.388146916,3.047520625,100.477616916,2.957906625,41,3,159519.287315091
226,100.388146916,2.957906625,100.477616916,2.868292625,42,3,163688.060830971
227,100.388146916,2.868292625,100.477616916,2.778678625,43,3,166757.207841104
228,100.388146916,2.778678625,100.477616916,2.689064625,44,3,168442.072624051
229,100.388146916,2.689064625,100.477616916,2.599450625,45,3,168531.593432012
230,100.388146916,2.599450625,100.477616916,2.509836625,46,3,167883.797123663
231,100.388146916,2.509836625,100.477616916,2.420222625,47,3,167427.572586421
232,100.388146916,2.420222625,100.477616916,2.330608625,48,3,167247.937443626
233,100.388146916,2.330608625,100.477616916,2.240994625,49,3,167209.620440604
234,100.388146916,2.240994625,100.477616916,2.151380625,50,3,167196.454476127
235,100.388146916,2.151380625,100.477616916,2.061766625,51,3,167195.105838883
236,100.388146916,2.061766625,100.477616916,1.972152625,52,3,167195.105838883
237,100.388146916,1.972152625,100.477616916,1.882538625,53,3,167195.105838883
238,100.388146916,1.882538625,100.477616916,1.792924625,54,3,167195.105838883
239,100.388146916,1.792924625,100.477616916,1.703310625,55,3,167195.105838883
240,100.388146916,1.703310625,100.477616916,1.613696625,56,3,167195.105838883
241,100.388146916,1.613696625,100.477616916,1.524082625,57,3,167195.105838883
242,100.388146916,1.524082625,100.477616916,1.434468625,58,3,167195.105838883
243,100.388146916,1.434468625,100.477616916,1.344854625,59,3,167195.105838883
244,100.388146916,1.344854625,100.477616916,1.255240625,60,3,167195.105838883
245,100.477616916,6.721694625,100.567086916,6.632080625,0,4,94145.7335287499
246,100.477616916,6.632080625,100.567086916,6.542466625,1,4,76134.7515690852
247,100.477616916,6.542466625,100.567086916,6.452852625,2,4,58199.2724209582
248,100.477616916,6.452852625,100.567086916,6.363238625,3,4,44333.4181004166
249,100.477616916,6.363238625,100.567086916,6.273624625,4,4,33035.8566977178
250,100.477616916,6.273624625,100.567086916,6.184010625,5,4,16379.7606868433
251,100.477616916,6.184010625,100.567086916,6.094396625,6,4,12176.4660897963
252,100.477616916,6.094396625,100.567086916,6.004782625,7,4,20518.0431832014
253,100.477616916,6.004782625,100.567086916,5.915168625,8,4,26557.4083594423
254,100.477616916,5.915168625,100.567086916,5.825554625,9,4,31629.1437299599
255,100.477616916,5.825554625,100.567086916,5.735940625,10,4,38149.7221458578
256,100.477616916,5.735940625,100.567086916,5.646326625,11,4,44136.2688480322
257,100.477616916,5.646326625,100.567086916,5.556712625,12,4,37660.8506560155
258,100.477616916,5.556712625,100.567086916,5.467098625,13,4,23057.1945899497
259,100.477616916,5.467098625,100.567086916,5.377484625,14,4,20330.1245806481
260,100.477616916,5.377484625,100.567086916,5.287870625,15,4,18020.173270182
261,100.477616916,5.287870625,100.567086916,5.198256625,16,4,12229.8600921597
262,100.477616916,5.198256625,100.567086916,5.108642625,17,4,18139.502469303
263,100.477616916,5.108642625,100.567086916,5.019028625,18,4,33233.0155121305
264,100.477616916,5.019028625,100.567086916,4.929414625,19,4,44827.6522163619
265,100.477616916,4.929414625,100.567086916,4.839800625,20,4,51665.0170968563
266,100.477616916,4.839800625,100.567086916,4.750186625,21,4,56293.3173109966
267,100.477616916,4.750186625,100.567086916,4.660572625,22,4,60498.5740937413
268,100.477616916,4.660572625,100.567086916,4.570958625,23,4,64583.9607563599
269,100.477616916,4.570958625,100.567086916,4.481344625,24,4,68742.6259155583
270,100.477616916,4.481344625,100.567086916,4.391730625,25,4,73198.6605174361
271,100.477616916,4.391730625,100.567086916,4.302116625,26,4,84267.1799310988
272,100.477616916,4.302116625,100.567086916,4.212502625,27,4,99383.3649446779
273,100.477616916,4.212502625,100.567086916,4.122888625,28,4,110739.437684285
274,100.477616916,4.122888625,100.567086916,4.033274625,29,4,119288.074993157
275,100.477616916,4.033274625,100.567086916,3.943660625,30,4,125369.04724113
276,100.477616916,3.943660625,100.567086916,3.854046625,31,4,129102.418905557
277,100.477616916,3.854046625,100.567086916,3.764432625,32,4,131521.336370224
278,100.477616916,3.764432625,100.567086916,3.674818625,33,4,133395.563038531
279,100.477616916,3.674818625,100.567086916,3.585204625,34,4,134360.807607567
280,100.477616916,3.585204625,100.567086916,3.495590625,35,4,134122.165175003
281,100.477616916,3.495590625,100.567086916,3.405976625,36,4,134089.91856236
282,100.477616916,3.405976625,100.567086916,3.316362625,37,4,135279.534224436
283,100.477616916,3.316362625,100.567086916,3.226748625,38,4,137898.936647648
284,100.477616916,3.226748625,100.567086916,3.137134625,39,4,142702.955811114
285,100.477616916,3.137134625,100.567086916,3.047520625,40,4,148919.75439458
286,100.477616916,3.047520625,100.567086916,2.957906625,41,4,154922.498951841
287,100.477616916,2.957906625,100.567086916,2.868292625,42,4,160318.131271928
288,100.477616916,2.868292625,100.567086916,2.778678625,43,4,164750.03771919
289,100.477616916,2.778678625,100.567086916,2.689064625,44,4,167749.501643536
290,100.477616916,2.689064625,100.567086916,2.599450625,45,4,169012.767088515
291,100.477616916,2.599450625,100.567086916,2.509836625,46,4,168741.148277153
292,100.477616916,2.509836625,100.567086916,2.420222625,47,4,168109.395847194
293,100.477616916,2.420222625,100.567086916,2.330608625,48,4,167548.626680712
294,100.477616916,2.330608625,100.567086916,2.240994625,49,4,167311.398314736
295,100.477616916,2.240994625,100.567086916,2.151380625,50,4,167229.457172717
296,100.477616916,2.151380625,100.567086916,2.061766625,51,4,167202.765621143
297,100.477616916,2.061766625,100.567086916,1.972152625,52,4,167195.105838883
298,100.477616916,1.972152625,100.567086916,1.882538625,53,4,167195.105838883
299,100.477616916,1.882538625,100.567086916,1.792924625,54,4,167195.105838883
300,100.477616916,1.792924625,100.567086916,1.703310625,55,4,167195.105838883
301,100.477616916,1.703310625,100.567086916,1.613696625,56,4,167195.105838883
302,100.477616916,1.613696625,100.567086916,1.524082625,57,4,167195.105838883
303,100.477616916,1.524082625,100.567086916,1.434468625,58,4,167195.105838883
304,100.477616916,1.434468625,100.567086916,1.344854625,59,4,167195.105838883
305,100.477616916,1.344854625,100.567086916,1.255240625,60,4,167195.105838883
306,100.567086916,6.721694625,100.656556916,6.632080625,0,5,103820.365306907
307,100.567086916,6.632080625,100.656556916,6.542466625,1,5,87403.1534192489
308,100.567086916,6.542466625,100.656556916,6.452852625,2,5,75573.7694898986
309,100.567086916,6.452852625,100.656556916,6.363238625,3,5,69447.7601242197
310,100.567086916,6.363238625,100.656556916,6.273624625,4,5,67134.7958643481
311,100.567086916,6.273624625,100.656556916,6.184010625,5,5,51393.6748434681
312,100.567086916,6.184010625,100.656556916,6.094396625,6,5,41505.2808064808
313,100.567086916,6.094396625,100.656556916,6.004782625,7,5,47455.1903905323
314,100.567086916,6.004782625,100.656556916,5.915168625,8,5,54974.3031154403
315,100.567086916,5.915168625,100.656556916,5.825554625,9,5,61971.8231743648
316,100.567086916,5.825554625,100.656556916,5.735940625,10,5,66325.9077354653
317,100.567086916,5.735940625,100.656556916,5.646326625,11,5,67840.52988532
318,100.567086916,5.646326625,100.656556916,5.556712625,12,5,66217.2659858028
319,100.567086916,5.556712625,100.656556916,5.467098625,13,5,64218.551789746
320,100.567086916,5.467098625,100.656556916,5.377484625,14,5,62061.1423707193
321,100.567086916,5.377484625,100.656556916,5.287870625,15,5,57035.0988360242
322,100.567086916,5.287870625,100.656556916,5.198256625,16,5,50611.3121963117
323,100.567086916,5.198256625,100.656556916,5.108642625,17,5,51528.7148744011
324,100.567086916,5.108642625,100.656556916,5.019028625,18,5,58794.093756834
325,100.567086916,5.019028625,100.656556916,4.929414625,19,5,64000.4630832547
326,100.567086916,4.929414625,100.656556916,4.839800625,20,5,65293.6162077054
327,100.567086916,4.839800625,100.656556916,4.750186625,21,5,65854.6595761014
328,100.567086916,4.750186625,100.656556916,4.660572625,22,5,66472.6728070243
329,100.567086916,4.660572625,100.656556916,4.570958625,23,5,66720.8572666281
330,100.567086916,4.570958625,100.656556916,4.481344625,24,5,67238.0324226159
331,100.567086916,4.481344625,100.656556916,4.391730625,25,5,68373.067605401
332,100.567086916,4.391730625,100.656556916,4.302116625,26,5,76044.8377904991
333,100.567086916,4.302116625,100.656556916,4.212502625,27,5,90774.0918769358
334,100.567086916,4.212502625,100.656556916,4.122888625,28,5,104121.666549493
335,100.567086916,4.122888625,100.656556916,4.033274625,29,5,114542.020639726
336,100.567086916,4.033274625,100.656556916,3.943660625,30,5,121865.409242346
337,100.567086916,3.943660625,100.656556916,3.854046625,31,5,126467.523002222
338,100.567086916,3.854046625,100.656556916,3.764432625,32,5,129875.748750649
339,100.567086916,3.764432625,100.656556916,3.674818625,33,5,132704.329764519
340,100.567086916,3.674818625,100.656556916,3.585204625,34,5,134558.740349469
341,100.567086916,3.585204625,100.656556916,3.495590625,35,5,135150.685338508
342,100.567086916,3.495590625,100.656556916,3.405976625,36,5,133614.734641457
343,100.567086916,3.405976625,100.656556916,3.316362625,37,5,132478.737029562
344,100.567086916,3.316362625,100.656556916,3.226748625,38,5,132854.880788865
345,100.567086916,3.226748625,100.656556916,3.137134625,39,5,135070.979168272
346,100.567086916,3.137134625,100.656556916,3.047520625,40,5,140636.482474358
347,100.567086916,3.047520625,100.656556916,2.957906625,41,5,147061.369061822
348,100.567086916,2.957906625,100.656556916,2.868292625,42,5,153312.092905192
349,100.567086916,2.868292625,100.656556916,2.778678625,43,5,159135.506666614
350,100.567086916,2.778678625,100.656556916,2.689064625,44,5,163861.91544154
351,100.567086916,2.689064625,100.656556916,2.599450625,45,5,166971.009067754
352,100.567086916,2.599450625,100.656556916,2.509836625,46,5,168067.385176811
353,100.567086916,2.509836625,100.656556916,2.420222625,47,5,168173.401110599
354,100.567086916,2.420222625,100.656556916,2.330608625,48,5,167989.690716144
355,100.567086916,2.330608625,100.656556916,2.240994625,49,5,167552.969534973
356,100.567086916,2.240994625,100.656556916,2.151380625,50,5,167339.197482123
357,100.567086916,2.151380625,100.656556916,2.061766625,51,5,167245.858789035
358,100.567086916,2.061766625,100.656556916,1.972152625,52,5,167208.034005361
359,100.567086916,1.972152625,100.656556916,1.882538625,53,5,167195.105838883
360,100.567086916,1.882538625,100.656556916,1.792924625,54,5,167195.105838883
361,100.567086916,1.792924625,100.656556916,1.703310625,55,5,167195.105838883
362,100.567086916,1.703310625,100.656556916,1.613696625,56,5,167195.105838883
363,100.567086916,1.613696625,100.656556916,1.524082625,57,5,167195.105838883
364,100.567086916,1.524082625,100.656556916,1.434468625,58,5,167195.105838883
365,100.567086916,1.434468625,100.656556916,1.344854625,59,5,167195.105838883
366,100.567086916,1.344854625,100.656556916,1.255240625,60,5,167195.105838883
367,100.656556916,6.721694625,100.746026916,6.632080625,0,6,113358.649156396
368,100.656556916,6.632080625,100.746026916,6.542466625,1,6,100065.01509018
369,100.656556916,6.542466625,100.746026916,6.452852625,2,6,93120.1538895552
370,100.656556916,6.452852625,100.746026916,6.363238625,3,6,92168.4703353558
371,100.656556916,6.363238625,100.746026916,6.273624625,4,6,95303.1942250557
372,100.656556916,6.273624625,100.746026916,6.184010625,5,6,88475.3291526736
