id,left,top,right,bottom,row_index,col_index,id_2,left_2,top_2,right_2,bottom_2,row_index_2,col_index_2,Traffic_17
"535",101.262890448995,3.301694625,101.401454513601,3.181694625,"28","11","894",101.372316916,3.226748625,101.461786916,3.137134625,"39","14",70954.0443231689
"536",101.262890448995,3.181694625,101.401454513601,3.061694625,"29","11","895",101.372316916,3.137134625,101.461786916,3.047520625,"40","14",76772.7113990115
"537",101.262890448995,3.061694625,101.401454513601,2.941694625,"30","11","896",101.372316916,3.047520625,101.461786916,2.957906625,"41","14",44990.0250120889
"537",101.262890448995,3.061694625,101.401454513601,2.941694625,"30","11","897",101.372316916,2.957906625,101.461786916,2.868292625,"42","14",31810.5577576929
"538",101.262890448995,2.941694625,101.401454513601,2.821694625,"31","11","837",101.282846916,2.868292625,101.372316916,2.778678625,"43","13",17902.6081841002
"538",101.262890448995,2.941694625,101.401454513601,2.821694625,"31","11","898",101.372316916,2.868292625,101.461786916,2.778678625,"43","14",15818.9689614675
"539",101.262890448995,2.821694625,101.401454513601,2.701694625,"32","11",,,,,,,,
"560",101.36681349745,5.881694625,101.505377562055,5.761694625,"7","12","926",101.461786916,5.825554625,101.551256916,5.735940625,"10","15",13230.5370094072
"561",101.36681349745,5.761694625,101.505377562055,5.641694625,"8","12","927",101.461786916,5.735940625,101.551256916,5.646326625,"11","15",12144.9179037831
"561",101.36681349745,5.761694625,101.505377562055,5.641694625,"8","12","928",101.461786916,5.646326625,101.551256916,5.556712625,"12","15",12091.9084582468
"562",101.36681349745,5.641694625,101.505377562055,5.521694625,"9","12","929",101.461786916,5.556712625,101.551256916,5.467098625,"13","15",12540.0807681653
"563",101.36681349745,5.521694625,101.505377562055,5.401694625,"10","12","869",101.372316916,5.467098625,101.461786916,5.377484625,"14","14",11001.418165725
"563",101.36681349745,5.521694625,101.505377562055,5.401694625,"10","12","930",101.461786916,5.467098625,101.551256916,5.377484625,"14","15",13487.7003662111
"564",101.36681349745,5.401694625,101.505377562055,5.281694625,"11","12","931",101.461786916,5.377484625,101.551256916,5.287870625,"15","15",15344.0839890021
"564",101.36681349745,5.401694625,101.505377562055,5.281694625,"11","12","932",101.461786916,5.287870625,101.551256916,5.198256625,"16","15",17901.2384567929
"565",101.36681349745,5.281694625,101.505377562055,5.161694625,"12","12","933",101.461786916,5.198256625,101.551256916,5.108642625,"17","15",21197.2293876816
"566",101.36681349745,5.161694625,101.505377562055,5.041694625,"13","12","873",101.372316916,5.108642625,101.461786916,5.019028625,"18","14",23631.6890649255
"566",101.36681349745,5.161694625,101.505377562055,5.041694625,"13","12","934",101.461786916,5.108642625,101.551256916,5.019028625,"18","15",25239.4463814819
"567",101.36681349745,5.041694625,101.505377562055,4.921694625,"14","12","935",101.461786916,5.019028625,101.551256916,4.929414625,"19","15",29905.1407144405
"567",101.36681349745,5.041694625,101.505377562055,4.921694625,"14","12","936",101.461786916,4.929414625,101.551256916,4.839800625,"20","15",35608.1284452057
"568",101.36681349745,4.921694625,101.505377562055,4.801694625,"15","12","937",101.461786916,4.839800625,101.551256916,4.750186625,"21","15",42030.0846843556
"569",101.36681349745,4.801694625,101.505377562055,4.681694625,"16","12","877",101.372316916,4.750186625,101.461786916,4.660572625,"22","14",51660.0696018871
"569",101.36681349745,4.801694625,101.505377562055,4.681694625,"16","12","938",101.461786916,4.750186625,101.551256916,4.660572625,"22","15",48287.8869399247
"570",101.36681349745,4.681694625,101.505377562055,4.561694625,"17","12","939",101.461786916,4.660572625,101.551256916,4.570958625,"23","15",52191.1886617143
"570",101.36681349745,4.681694625,101.505377562055,4.561694625,"17","12","940",101.461786916,4.570958625,101.551256916,4.481344625,"24","15",48749.199228747
"571",101.36681349745,4.561694625,101.505377562055,4.441694625,"18","12","941",101.461786916,4.481344625,101.551256916,4.391730625,"25","15",41383.2652361948
"572",101.36681349745,4.441694625,101.505377562055,4.321694625,"19","12","942",101.461786916,4.391730625,101.551256916,4.302116625,"26","15",36197.7227322757
"573",101.36681349745,4.321694625,101.505377562055,4.201694625,"20","12","943",101.461786916,4.302116625,101.551256916,4.212502625,"27","15",30940.3709235178
"573",101.36681349745,4.321694625,101.505377562055,4.201694625,"20","12","944",101.461786916,4.212502625,101.551256916,4.122888625,"28","15",27055.1739487642
"574",101.36681349745,4.201694625,101.505377562055,4.081694625,"21","12","945",101.461786916,4.122888625,101.551256916,4.033274625,"29","15",24762.9451111305
"575",101.36681349745,4.081694625,101.505377562055,3.961694625,"22","12","946",101.461786916,4.033274625,101.551256916,3.943660625,"30","15",22316.8934333097
"576",101.36681349745,3.961694625,101.505377562055,3.841694625,"23","12","947",101.461786916,3.943660625,101.551256916,3.854046625,"31","15",19502.9327613227
"576",101.36681349745,3.961694625,101.505377562055,3.841694625,"23","12","948",101.461786916,3.854046625,101.551256916,3.764432625,"32","15",17351.0127789691
"577",101.36681349745,3.841694625,101.505377562055,3.721694625,"24","12","949",101.461786916,3.764432625,101.551256916,3.674818625,"33","15",16154.4546266597
"578",101.36681349745,3.721694625,101.505377562055,3.601694625,"25","12","950",101.461786916,3.674818625,101.551256916,3.585204625,"34","15",16487.671056252
"579",101.36681349745,3.601694625,101.505377562055,3.481694625,"26","12","951",101.461786916,3.585204625,101.551256916,3.495590625,"35","15",18099.5780198965
"579",101.36681349745,3.601694625,101.505377562055,3.481694625,"26","12","952",101.461786916,3.495590625,101.551256916,3.405976625,"36","15",21903.8280485218
"580",101.36681349745,3.481694625,101.505377562055,3.361694625,"27","12","953",101.461786916,3.405976625,101.551256916,3.316362625,"37","15",30532.1304467324
"581",101.36681349745,3.361694625,101.505377562055,3.241694625,"28","12","954",101.461786916,3.316362625,101.551256916,3.226748625,"38","15",47193.2072486064
"582",101.36681349745,3.241694625,101.505377562055,3.121694625,"29","12","955",101.461786916,3.226748625,101.551256916,3.137134625,"39","15",68461.7027047948
"582",101.36681349745,3.241694625,101.505377562055,3.121694625,"29","12","956",101.461786916,3.137134625,101.551256916,3.047520625,"40","15",47950.0789454886
"583",101.36681349745,3.121694625,101.505377562055,3.001694625,"30","12","957",101.461786916,3.047520625,101.551256916,2.957906625,"41","15",43673.039623476
"584",101.36681349745,3.001694625,101.505377562055,2.881694625,"31","12","958",101.461786916,2.957906625,101.551256916,2.868292625,"42","15",40240.0127609613
"585",101.36681349745,2.881694625,101.505377562055,2.761694625,"32","12","959",101.461786916,2.868292625,101.551256916,2.778678625,"43","15",22694.6502938687
"585",101.36681349745,2.881694625,101.505377562055,2.761694625,"32","12","960",101.461786916,2.778678625,101.551256916,2.689064625,"44","15",5260.40647583479
"586",101.36681349745,2.761694625,101.505377562055,2.641694625,"33","12",,,,,,,,
"605",101.470736545904,5.941694625,101.609300610509,5.821694625,"6","13","987",101.551256916,5.825554625,101.640726916,5.735940625,"10","16",15865.5172462801
"606",101.470736545904,5.821694625,101.609300610509,5.701694625,"7","13","988",101.551256916,5.735940625,101.640726916,5.646326625,"11","16",14599.5399822289
"607",101.470736545904,5.701694625,101.609300610509,5.581694625,"8","13","989",101.551256916,5.646326625,101.640726916,5.556712625,"12","16",14643.8469600748
"608",101.470736545904,5.581694625,101.609300610509,5.461694625,"9","13","990",101.551256916,5.556712625,101.640726916,5.467098625,"13","16",15163.7926795528
"608",101.470736545904,5.581694625,101.609300610509,5.461694625,"9","13","991",101.551256916,5.467098625,101.640726916,5.377484625,"14","16",16106.8523116252
"609",101.470736545904,5.461694625,101.609300610509,5.341694625,"10","13","992",101.551256916,5.377484625,101.640726916,5.287870625,"15","16",17392.9368312996
"610",101.470736545904,5.341694625,101.609300610509,5.221694625,"11","13","993",101.551256916,5.287870625,101.640726916,5.198256625,"16","16",19587.3514229815
"611",101.470736545904,5.221694625,101.609300610509,5.101694625,"12","13","994",101.551256916,5.198256625,101.640726916,5.108642625,"17","16",22465.5442354861
"611",101.470736545904,5.221694625,101.609300610509,5.101694625,"12","13","995",101.551256916,5.108642625,101.640726916,5.019028625,"18","16",25973.5150406943
"612",101.470736545904,5.101694625,101.609300610509,4.981694625,"13","13","996",101.551256916,5.019028625,101.640726916,4.929414625,"19","16",30017.7137079944
"613",101.470736545904,4.981694625,101.609300610509,4.861694625,"14","13","997",101.551256916,4.929414625,101.640726916,4.839800625,"20","16",34667.8920066339
"614",101.470736545904,4.861694625,101.609300610509,4.741694625,"15","13","998",101.551256916,4.839800625,101.640726916,4.750186625,"21","16",40140.4866246266
"614",101.470736545904,4.861694625,101.609300610509,4.741694625,"15","13","999",101.551256916,4.750186625,101.640726916,4.660572625,"22","16",45446.9685128422
"615",101.470736545904,4.741694625,101.609300610509,4.621694625,"16","13","1000",101.551256916,4.660572625,101.640726916,4.570958625,"23","16",47733.063029437
"616",101.470736545904,4.621694625,101.609300610509,4.501694625,"17","13","1001",101.551256916,4.570958625,101.640726916,4.481344625,"24","16",42882.487687973
"617",101.470736545904,4.501694625,101.609300610509,4.381694625,"18","13","1002",101.551256916,4.481344625,101.640726916,4.391730625,"25","16",36225.5476267904
"617",101.470736545904,4.501694625,101.609300610509,4.381694625,"18","13","1003",101.551256916,4.391730625,101.640726916,4.302116625,"26","16",32396.1635785467
"618",101.470736545904,4.381694625,101.609300610509,4.261694625,"19","13","1004",101.551256916,4.302116625,101.640726916,4.212502625,"27","16",28112.4632213188
"619",101.470736545904,4.261694625,101.609300610509,4.141694625,"20","13","1005",101.551256916,4.212502625,101.640726916,4.122888625,"28","16",24823.8503923523
"620",101.470736545904,4.141694625,101.609300610509,4.021694625,"21","13","1006",101.551256916,4.122888625,101.640726916,4.033274625,"29","16",22855.9016011107
"620",101.470736545904,4.141694625,101.609300610509,4.021694625,"21","13","1007",101.551256916,4.033274625,101.640726916,3.943660625,"30","16",20369.9590357953
"621",101.470736545904,4.021694625,101.609300610509,3.901694625,"22","13","1008",101.551256916,3.943660625,101.640726916,3.854046625,"31","16",17710.7850841939
"622",101.470736545904,3.901694625,101.609300610509,3.781694625,"23","13","1009",101.551256916,3.854046625,101.640726916,3.764432625,"32","16",15739.4886221879
"623",101.470736545904,3.781694625,101.609300610509,3.661694625,"24","13","1010",101.551256916,3.764432625,101.640726916,3.674818625,"33","16",14582.2014628144
"623",101.470736545904,3.781694625,101.609300610509,3.661694625,"24","13","1011",101.551256916,3.674818625,101.640726916,3.585204625,"34","16",14789.9913554438
"624",101.470736545904,3.661694625,101.609300610509,3.541694625,"25","13","1012",101.551256916,3.585204625,101.640726916,3.495590625,"35","16",16093.8190890707
"625",101.470736545904,3.541694625,101.609300610509,3.421694625,"26","13","1013",101.551256916,3.495590625,101.640726916,3.405976625,"36","16",19158.8332683734
"626",101.470736545904,3.421694625,101.609300610509,3.301694625,"27","13","1014",101.551256916,3.405976625,101.640726916,3.316362625,"37","16",24431.6855557737
"626",101.470736545904,3.421694625,101.609300610509,3.301694625,"27","13","1015",101.551256916,3.316362625,101.640726916,3.226748625,"38","16",35227.8502973954
"627",101.470736545904,3.301694625,101.609300610509,3.181694625,"28","13","1016",101.551256916,3.226748625,101.640726916,3.137134625,"39","16",64525.3010045553
"628",101.470736545904,3.181694625,101.609300610509,3.061694625,"29","13","1017",101.551256916,3.137134625,101.640726916,3.047520625,"40","16",89271.7389701992
"629",101.470736545904,3.061694625,101.609300610509,2.941694625,"30","13","1018",101.551256916,3.047520625,101.640726916,2.957906625,"41","16",62604.3216621374
"629",101.470736545904,3.061694625,101.609300610509,2.941694625,"30","13","1019",101.551256916,2.957906625,101.640726916,2.868292625,"42","16",51410.6862222622
"630",101.470736545904,2.941694625,101.609300610509,2.821694625,"31","13","1020",101.551256916,2.868292625,101.640726916,2.778678625,"43","16",37429.8736539286
"631",101.470736545904,2.821694625,101.609300610509,2.701694625,"32","13","1021",101.551256916,2.778678625,101.640726916,2.689064625,"44","16",18033.7673464824
"632",101.470736545904,2.701694625,101.609300610509,2.581694625,"33","13","1022",101.551256916,2.689064625,101.640726916,2.599450625,"45","16",13437.4694906961
"651",101.574659594358,6.001694625,101.713223658963,5.881694625,"6","14",,,,,,,,
"652",101.574659594358,5.881694625,101.713223658963,5.761694625,"7","14","1048",101.640726916,5.825554625,101.730196916,5.735940625,"10","17",19349.667289458
"653",101.574659594358,5.761694625,101.713223658963,5.641694625,"8","14","1049",101.640726916,5.735940625,101.730196916,5.646326625,"11","17",17690.6564826668
"653",101.574659594358,5.761694625,101.713223658963,5.641694625,"8","14","1050",101.640726916,5.646326625,101.730196916,5.556712625,"12","17",17563.7664777723
"654",101.574659594358,5.641694625,101.713223658963,5.521694625,"9","14","1051",101.640726916,5.556712625,101.730196916,5.467098625,"13","17",17893.5201073976
"655",101.574659594358,5.521694625,101.713223658963,5.401694625,"10","14","1052",101.640726916,5.467098625,101.730196916,5.377484625,"14","17",18554.2489306174
"656",101.574659594358,5.401694625,101.713223658963,5.281694625,"11","14","1053",101.640726916,5.377484625,101.730196916,5.287870625,"15","17",19623.0661682553
"656",101.574659594358,5.401694625,101.713223658963,5.281694625,"11","14","1054",101.640726916,5.287870625,101.730196916,5.198256625,"16","17",21189.1939727962
"657",101.574659594358,5.281694625,101.713223658963,5.161694625,"12","14","1055",101.640726916,5.198256625,101.730196916,5.108642625,"17","17",23730.7934695999
"658",101.574659594358,5.161694625,101.713223658963,5.041694625,"13","14","1056",101.640726916,5.108642625,101.730196916,5.019028625,"18","17",26948.2798694912
"659",101.574659594358,5.041694625,101.713223658963,4.921694625,"14","14","1057",101.640726916,5.019028625,101.730196916,4.929414625,"19","17",30645.7189974138
"659",101.574659594358,5.041694625,101.713223658963,4.921694625,"14","14","1058",101.640726916,4.929414625,101.730196916,4.839800625,"20","17",34381.9303553609
"660",101.574659594358,4.921694625,101.713223658963,4.801694625,"15","14","1059",101.640726916,4.839800625,101.730196916,4.750186625,"21","17",38414.6166581586
"661",101.574659594358,4.801694625,101.713223658963,4.681694625,"16","14","1060",101.640726916,4.750186625,101.730196916,4.660572625,"22","17",42050.1406618238
"662",101.574659594358,4.681694625,101.713223658963,4.561694625,"17","14","1061",101.640726916,4.660572625,101.730196916,4.570958625,"23","17",43339.8786865392
"662",101.574659594358,4.681694625,101.713223658963,4.561694625,"17","14","1062",101.640726916,4.570958625,101.730196916,4.481344625,"24","17",37922.8193400202
"663",101.574659594358,4.561694625,101.713223658963,4.441694625,"18","14","1063",101.640726916,4.481344625,101.730196916,4.391730625,"25","17",31453.8568941864
"664",101.574659594358,4.441694625,101.713223658963,4.321694625,"19","14","1064",101.640726916,4.391730625,101.730196916,4.302116625,"26","17",28292.6177792943
"665",101.574659594358,4.321694625,101.713223658963,4.201694625,"20","14","1065",101.640726916,4.302116625,101.730196916,4.212502625,"27","17",24690.2578854736
"665",101.574659594358,4.321694625,101.713223658963,4.201694625,"20","14","1066",101.640726916,4.212502625,101.730196916,4.122888625,"28","17",21844.930946603
"666",101.574659594358,4.201694625,101.713223658963,4.081694625,"21","14","1067",101.640726916,4.122888625,101.730196916,4.033274625,"29","17",20261.7980312911
"667",101.574659594358,4.081694625,101.713223658963,3.961694625,"22","14","1068",101.640726916,4.033274625,101.730196916,3.943660625,"30","17",17980.336759805
"668",101.574659594358,3.961694625,101.713223658963,3.841694625,"23","14","1069",101.640726916,3.943660625,101.730196916,3.854046625,"31","17",15705.2026950931
"668",101.574659594358,3.961694625,101.713223658963,3.841694625,"23","14","1070",101.640726916,3.854046625,101.730196916,3.764432625,"32","17",14157.8644948496
"669",101.574659594358,3.841694625,101.713223658963,3.721694625,"24","14","1071",101.640726916,3.764432625,101.730196916,3.674818625,"33","17",13394.5215274605
"670",101.574659594358,3.721694625,101.713223658963,3.601694625,"25","14","1072",101.640726916,3.674818625,101.730196916,3.585204625,"34","17",13302.8664286118
"671",101.574659594358,3.601694625,101.713223658963,3.481694625,"26","14","1073",101.640726916,3.585204625,101.730196916,3.495590625,"35","17",15411.6862970335
"671",101.574659594358,3.601694625,101.713223658963,3.481694625,"26","14","1074",101.640726916,3.495590625,101.730196916,3.405976625,"36","17",19435.859060117
"672",101.574659594358,3.481694625,101.713223658963,3.361694625,"27","14","1075",101.640726916,3.405976625,101.730196916,3.316362625,"37","17",22241.2924740923
"673",101.574659594358,3.361694625,101.713223658963,3.241694625,"28","14","1076",101.640726916,3.316362625,101.730196916,3.226748625,"38","17",16380.9111130776
"674",101.574659594358,3.241694625,101.713223658963,3.121694625,"29","14","1077",101.640726916,3.226748625,101.730196916,3.137134625,"39","17",45727.8165751869
"674",101.574659594358,3.241694625,101.713223658963,3.121694625,"29","14","1078",101.640726916,3.137134625,101.730196916,3.047520625,"40","17",77416.7109427678
"675",101.574659594358,3.121694625,101.713223658963,3.001694625,"30","14","1079",101.640726916,3.047520625,101.730196916,2.957906625,"41","17",65296.009933126
"676",101.574659594358,3.001694625,101.713223658963,2.881694625,"31","14","1080",101.640726916,2.957906625,101.730196916,2.868292625,"42","17",51624.2915407284
"677",101.574659594358,2.881694625,101.713223658963,2.761694625,"32","14","1081",101.640726916,2.868292625,101.730196916,2.778678625,"43","17",40474.5043796889
"677",101.574659594358,2.881694625,101.713223658963,2.761694625,"32","14","1082",101.640726916,2.778678625,101.730196916,2.689064625,"44","17",30648.581854329
"678",101.574659594358,2.761694625,101.713223658963,2.641694625,"33","14","1083",101.640726916,2.689064625,101.730196916,2.599450625,"45","17",25787.0072927272
"679",101.574659594358,2.641694625,101.713223658963,2.521694625,"34","14",,,,,,,,
"698",101.678582642812,5.821694625,101.817146707418,5.701694625,"7","15","1110",101.730196916,5.735940625,101.819666916,5.646326625,"11","18",21576.5638873887
"699",101.678582642812,5.701694625,101.817146707418,5.581694625,"8","15","1111",101.730196916,5.646326625,101.819666916,5.556712625,"12","18",21022.3542970612
"700",101.678582642812,5.581694625,101.817146707418,5.461694625,"9","15","1112",101.730196916,5.556712625,101.819666916,5.467098625,"13","18",21160.5067661832
"700",101.678582642812,5.581694625,101.817146707418,5.461694625,"9","15","1113",101.730196916,5.467098625,101.819666916,5.377484625,"14","18",21584.4552467421
"701",101.678582642812,5.461694625,101.817146707418,5.341694625,"10","15","1114",101.730196916,5.377484625,101.819666916,5.287870625,"15","18",22396.2173168447
"702",101.678582642812,5.341694625,101.817146707418,5.221694625,"11","15","1115",101.730196916,5.287870625,101.819666916,5.198256625,"16","18",23648.2969942409
"703",101.678582642812,5.221694625,101.817146707418,5.101694625,"12","15","1116",101.730196916,5.198256625,101.819666916,5.108642625,"17","18",25339.565803939
"703",101.678582642812,5.221694625,101.817146707418,5.101694625,"12","15","1117",101.730196916,5.108642625,101.819666916,5.019028625,"18","18",27808.3335765049
"704",101.678582642812,5.101694625,101.817146707418,4.981694625,"13","15","1118",101.730196916,5.019028625,101.819666916,4.929414625,"19","18",30620.3211627092
"705",101.678582642812,4.981694625,101.817146707418,4.861694625,"14","15","1119",101.730196916,4.929414625,101.819666916,4.839800625,"20","18",33403.2504705465
"706",101.678582642812,4.861694625,101.817146707418,4.741694625,"15","15","1120",101.730196916,4.839800625,101.819666916,4.750186625,"21","18",36119.4349844188
"706",101.678582642812,4.861694625,101.817146707418,4.741694625,"15","15","1121",101.730196916,4.750186625,101.819666916,4.660572625,"22","18",38277.1465822792
"707",101.678582642812,4.741694625,101.817146707418,4.621694625,"16","15","1122",101.730196916,4.660572625,101.819666916,4.570958625,"23","18",38979.3059917326
"708",101.678582642812,4.621694625,101.817146707418,4.501694625,"17","15","1123",101.730196916,4.570958625,101.819666916,4.481344625,"24","18",33592.7990135763
"709",101.678582642812,4.501694625,101.817146707418,4.381694625,"18","15","1124",101.730196916,4.481344625,101.819666916,4.391730625,"25","18",27024.2524275799
"709",101.678582642812,4.501694625,101.817146707418,4.381694625,"18","15","1125",101.730196916,4.391730625,101.819666916,4.302116625,"26","18",24142.5698071998
"710",101.678582642812,4.381694625,101.817146707418,4.261694625,"19","15","1126",101.730196916,4.302116625,101.819666916,4.212502625,"27","18",20974.9604409751
"711",101.678582642812,4.261694625,101.817146707418,4.141694625,"20","15","1127",101.730196916,4.212502625,101.819666916,4.122888625,"28","18",18362.1531801006
"712",101.678582642812,4.141694625,101.817146707418,4.021694625,"21","15","1128",101.730196916,4.122888625,101.819666916,4.033274625,"29","18",17141.6544296783
"712",101.678582642812,4.141694625,101.817146707418,4.021694625,"21","15","1129",101.730196916,4.033274625,101.819666916,3.943660625,"30","18",15227.3664990536
"713",101.678582642812,4.021694625,101.817146707418,3.901694625,"22","15","1130",101.730196916,3.943660625,101.819666916,3.854046625,"31","18",13387.8106033136
"714",101.678582642812,3.901694625,101.817146707418,3.781694625,"23","15","1131",101.730196916,3.854046625,101.819666916,3.764432625,"32","18",12373.4034713343
"715",101.678582642812,3.781694625,101.817146707418,3.661694625,"24","15","1132",101.730196916,3.764432625,101.819666916,3.674818625,"33","18",11954.8443667817
"715",101.678582642812,3.781694625,101.817146707418,3.661694625,"24","15","1133",101.730196916,3.674818625,101.819666916,3.585204625,"34","18",12979.1508021772
"716",101.678582642812,3.661694625,101.817146707418,3.541694625,"25","15","1134",101.730196916,3.585204625,101.819666916,3.495590625,"35","18",17040.0558260878
"717",101.678582642812,3.541694625,101.817146707418,3.421694625,"26","15","1135",101.730196916,3.495590625,101.819666916,3.405976625,"36","18",24106.3146839107
"718",101.678582642812,3.421694625,101.817146707418,3.301694625,"27","15","1136",101.730196916,3.405976625,101.819666916,3.316362625,"37","18",35077.1228750455
"718",101.678582642812,3.421694625,101.817146707418,3.301694625,"27","15","1137",101.730196916,3.316362625,101.819666916,3.226748625,"38","18",57170.6386435133
"719",101.678582642812,3.301694625,101.817146707418,3.181694625,"28","15","1138",101.730196916,3.226748625,101.819666916,3.137134625,"39","18",133382.498826448
"720",101.678582642812,3.181694625,101.817146707418,3.061694625,"29","15","1139",101.730196916,3.137134625,101.819666916,3.047520625,"40","18",85415.1417658144
"721",101.678582642812,3.061694625,101.817146707418,2.941694625,"30","15","1140",101.730196916,3.047520625,101.819666916,2.957906625,"41","18",54800.8368322922
"721",101.678582642812,3.061694625,101.817146707418,2.941694625,"30","15","1141",101.730196916,2.957906625,101.819666916,2.868292625,"42","18",46586.4141342043
"722",101.678582642812,2.941694625,101.817146707418,2.821694625,"31","15","1142",101.730196916,2.868292625,101.819666916,2.778678625,"43","18",40969.5869660426
"723",101.678582642812,2.821694625,101.817146707418,2.701694625,"32","15","1143",101.730196916,2.778678625,101.819666916,2.689064625,"44","18",37611.2118701882
"724",101.678582642812,2.701694625,101.817146707418,2.581694625,"33","15","1144",101.730196916,2.689064625,101.819666916,2.599450625,"45","18",36691.9286206809
"724",101.678582642812,2.701694625,101.817146707418,2.581694625,"33","15","1145",101.730196916,2.599450625,101.819666916,2.509836625,"46","18",33071.084118425
"725",101.678582642812,2.581694625,101.817146707418,2.461694625,"34","15",,,,,,,,
"744",101.782505691266,5.881694625,101.921069755872,5.761694625,"7","16","1231",101.909136916,5.825554625,101.998606916,5.735940625,"10","20",29548.7125458478
"745",101.782505691266,5.761694625,101.921069755872,5.641694625,"8","16","1171",101.819666916,5.735940625,101.909136916,5.646326625,"11","19",24733.8941762252
"745",101.782505691266,5.761694625,101.921069755872,5.641694625,"8","16","1172",101.819666916,5.646326625,101.909136916,5.556712625,"12","19",23274.4916869019
"746",101.782505691266,5.641694625,101.921069755872,5.521694625,"9","16","1173",101.819666916,5.556712625,101.909136916,5.467098625,"13","19",22870.2509033148
"747",101.782505691266,5.521694625,101.921069755872,5.401694625,"10","16","1174",101.819666916,5.467098625,101.909136916,5.377484625,"14","19",22896.9547764644
"747",101.782505691266,5.521694625,101.921069755872,5.401694625,"10","16","1235",101.909136916,5.467098625,101.998606916,5.377484625,"14","20",22904.468599896
"748",101.782505691266,5.401694625,101.921069755872,5.281694625,"11","16","1175",101.819666916,5.377484625,101.909136916,5.287870625,"15","19",23371.5565937073
"748",101.782505691266,5.401694625,101.921069755872,5.281694625,"11","16","1176",101.819666916,5.287870625,101.909136916,5.198256625,"16","19",24299.5671815039
"749",101.782505691266,5.281694625,101.921069755872,5.161694625,"12","16","1177",101.819666916,5.198256625,101.909136916,5.108642625,"17","19",25611.7032356435
"750",101.782505691266,5.161694625,101.921069755872,5.041694625,"13","16","1178",101.819666916,5.108642625,101.909136916,5.019028625,"18","19",27189.1101247349
"750",101.782505691266,5.161694625,101.921069755872,5.041694625,"13","16","1239",101.909136916,5.108642625,101.998606916,5.019028625,"18","20",25778.7356989661
"751",101.782505691266,5.041694625,101.921069755872,4.921694625,"14","16","1179",101.819666916,5.019028625,101.909136916,4.929414625,"19","19",29195.8049918388
"751",101.782505691266,5.041694625,101.921069755872,4.921694625,"14","16","1180",101.819666916,4.929414625,101.909136916,4.839800625,"20","19",31308.6741060094
"752",101.782505691266,4.921694625,101.921069755872,4.801694625,"15","16","1181",101.819666916,4.839800625,101.909136916,4.750186625,"21","19",33103.6022611603
"753",101.782505691266,4.801694625,101.921069755872,4.681694625,"16","16","1182",101.819666916,4.750186625,101.909136916,4.660572625,"22","19",34224.9477564797
"753",101.782505691266,4.801694625,101.921069755872,4.681694625,"16","16","1243",101.909136916,4.750186625,101.998606916,4.660572625,"22","20",29407.6631375806
"754",101.782505691266,4.681694625,101.921069755872,4.561694625,"17","16","1183",101.819666916,4.660572625,101.909136916,4.570958625,"23","19",34272.5077992866
"754",101.782505691266,4.681694625,101.921069755872,4.561694625,"17","16","1184",101.819666916,4.570958625,101.909136916,4.481344625,"24","19",29791.9300921233
"755",101.782505691266,4.561694625,101.921069755872,4.441694625,"18","16","1185",101.819666916,4.481344625,101.909136916,4.391730625,"25","19",23141.2484126536
"755",101.782505691266,4.561694625,101.921069755872,4.441694625,"18","16","1246",101.909136916,4.481344625,101.998606916,4.391730625,"25","20",19940.2000344123
"756",101.782505691266,4.441694625,101.921069755872,4.321694625,"19","16","1186",101.819666916,4.391730625,101.909136916,4.302116625,"26","19",20060.8147349635
"756",101.782505691266,4.441694625,101.921069755872,4.321694625,"19","16","1247",101.909136916,4.391730625,101.998606916,4.302116625,"26","20",16208.974757889
"757",101.782505691266,4.321694625,101.921069755872,4.201694625,"20","16","1187",101.819666916,4.302116625,101.909136916,4.212502625,"27","19",17091.3656291264
"757",101.782505691266,4.321694625,101.921069755872,4.201694625,"20","16","1188",101.819666916,4.212502625,101.909136916,4.122888625,"28","19",14613.5688967106
"758",101.782505691266,4.201694625,101.921069755872,4.081694625,"21","16","1189",101.819666916,4.122888625,101.909136916,4.033274625,"29","19",13636.1849999882
"758",101.782505691266,4.201694625,101.921069755872,4.081694625,"21","16","1250",101.909136916,4.122888625,101.998606916,4.033274625,"29","20",10006.1982976786
"759",101.782505691266,4.081694625,101.921069755872,3.961694625,"22","16","1190",101.819666916,4.033274625,101.909136916,3.943660625,"30","19",12163.0812774691
"759",101.782505691266,4.081694625,101.921069755872,3.961694625,"22","16","1251",101.909136916,4.033274625,101.998606916,3.943660625,"30","20",9050.75321081122
"760",101.782505691266,3.961694625,101.921069755872,3.841694625,"23","16","1191",101.819666916,3.943660625,101.909136916,3.854046625,"31","19",10818.7201410761
"760",101.782505691266,3.961694625,101.921069755872,3.841694625,"23","16","1192",101.819666916,3.854046625,101.909136916,3.764432625,"32","19",10221.9376944298
"761",101.782505691266,3.841694625,101.921069755872,3.721694625,"24","16","1193",101.819666916,3.764432625,101.909136916,3.674818625,"33","19",10287.6561707844
"761",101.782505691266,3.841694625,101.921069755872,3.721694625,"24","16","1254",101.909136916,3.764432625,101.998606916,3.674818625,"33","20",8617.11450255563
"762",101.782505691266,3.721694625,101.921069755872,3.601694625,"25","16","1194",101.819666916,3.674818625,101.909136916,3.585204625,"34","19",12722.3620904611
"762",101.782505691266,3.721694625,101.921069755872,3.601694625,"25","16","1255",101.909136916,3.674818625,101.998606916,3.585204625,"34","20",11401.9189691234
